"","Date","StartDateTime","EndDateTime","Arena","Locale","SessionType","SessionGroup","Latitude","Longitude"
"5753",2015-03-06,2015-03-06 12:00:00,2015-03-06 13:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5754",2015-03-13,2015-03-13 12:00:00,2015-03-13 13:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5755",2015-03-20,2015-03-20 12:00:00,2015-03-20 13:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5756",2015-03-27,2015-03-27 12:00:00,2015-03-27 13:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5757",2015-01-24,2015-01-24 14:00:00,2015-01-24 15:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5758",2015-01-31,2015-01-31 14:00:00,2015-01-31 15:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5759",2015-02-07,2015-02-07 14:00:00,2015-02-07 15:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5760",2015-02-14,2015-02-14 14:00:00,2015-02-14 15:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5761",2015-02-21,2015-02-21 14:00:00,2015-02-21 15:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5762",2015-02-28,2015-02-28 14:00:00,2015-02-28 15:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5763",2015-03-07,2015-03-07 14:00:00,2015-03-07 15:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5764",2015-03-14,2015-03-14 14:00:00,2015-03-14 15:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5765",2015-03-21,2015-03-21 14:00:00,2015-03-21 15:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5766",2015-03-28,2015-03-28 14:00:00,2015-03-28 15:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5767",2015-01-25,2015-01-25 14:00:00,2015-01-25 15:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5768",2015-02-01,2015-02-01 14:00:00,2015-02-01 15:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5769",2015-02-08,2015-02-08 14:00:00,2015-02-08 15:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5770",2015-02-15,2015-02-15 14:00:00,2015-02-15 15:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5771",2015-02-22,2015-02-22 14:00:00,2015-02-22 15:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5772",2015-03-01,2015-03-01 14:00:00,2015-03-01 15:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5773",2015-03-08,2015-03-08 14:00:00,2015-03-08 15:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5774",2015-03-15,2015-03-15 14:00:00,2015-03-15 15:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5775",2015-03-22,2015-03-22 14:00:00,2015-03-22 15:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5776",2015-03-29,2015-03-29 14:00:00,2015-03-29 15:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5777",2015-01-26,2015-01-26 16:00:00,2015-01-26 17:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5778",2015-02-02,2015-02-02 16:00:00,2015-02-02 17:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5779",2015-02-09,2015-02-09 16:00:00,2015-02-09 17:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5781",2015-02-23,2015-02-23 16:00:00,2015-02-23 17:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5782",2015-03-02,2015-03-02 16:00:00,2015-03-02 17:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5783",2015-03-09,2015-03-09 16:00:00,2015-03-09 17:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5784",2015-03-16,2015-03-16 16:00:00,2015-03-16 17:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5785",2015-03-23,2015-03-23 16:00:00,2015-03-23 17:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5786",2015-01-21,2015-01-21 16:00:00,2015-01-21 17:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5787",2015-01-28,2015-01-28 16:00:00,2015-01-28 17:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5788",2015-02-04,2015-02-04 16:00:00,2015-02-04 17:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5789",2015-02-11,2015-02-11 16:00:00,2015-02-11 17:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5790",2015-02-18,2015-02-18 16:00:00,2015-02-18 17:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5791",2015-02-25,2015-02-25 16:00:00,2015-02-25 17:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5792",2015-03-04,2015-03-04 16:00:00,2015-03-04 17:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5793",2015-03-11,2015-03-11 16:00:00,2015-03-11 17:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5794",2015-03-18,2015-03-18 16:00:00,2015-03-18 17:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5795",2015-03-25,2015-03-25 16:00:00,2015-03-25 17:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5796",2015-01-23,2015-01-23 16:00:00,2015-01-23 17:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5797",2015-01-30,2015-01-30 16:00:00,2015-01-30 17:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5798",2015-02-06,2015-02-06 16:00:00,2015-02-06 17:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5799",2015-02-13,2015-02-13 16:00:00,2015-02-13 17:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5800",2015-02-20,2015-02-20 16:00:00,2015-02-20 17:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5801",2015-02-27,2015-02-27 16:00:00,2015-02-27 17:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5802",2015-03-06,2015-03-06 16:00:00,2015-03-06 17:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5803",2015-03-13,2015-03-13 16:00:00,2015-03-13 17:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5804",2015-03-20,2015-03-20 16:00:00,2015-03-20 17:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5805",2015-03-27,2015-03-27 16:00:00,2015-03-27 17:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5806",2015-01-26,2015-01-26 19:00:00,2015-01-26 20:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5807",2015-02-02,2015-02-02 19:00:00,2015-02-02 20:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5808",2015-02-09,2015-02-09 19:00:00,2015-02-09 20:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5810",2015-02-23,2015-02-23 19:00:00,2015-02-23 20:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5811",2015-03-02,2015-03-02 19:00:00,2015-03-02 20:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5812",2015-03-09,2015-03-09 19:00:00,2015-03-09 20:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5813",2015-03-16,2015-03-16 19:00:00,2015-03-16 20:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5814",2015-03-23,2015-03-23 19:00:00,2015-03-23 20:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5815",2015-01-21,2015-01-21 19:00:00,2015-01-21 20:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5816",2015-01-28,2015-01-28 19:00:00,2015-01-28 20:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5817",2015-02-04,2015-02-04 19:00:00,2015-02-04 20:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5818",2015-02-11,2015-02-11 19:00:00,2015-02-11 20:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5819",2015-02-18,2015-02-18 19:00:00,2015-02-18 20:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5820",2015-02-25,2015-02-25 19:00:00,2015-02-25 20:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5821",2015-03-04,2015-03-04 19:00:00,2015-03-04 20:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5822",2015-03-11,2015-03-11 19:00:00,2015-03-11 20:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5823",2015-03-18,2015-03-18 19:00:00,2015-03-18 20:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5824",2015-03-25,2015-03-25 19:00:00,2015-03-25 20:00:00,"Jack Purcell","Central","Lane","Lane",45.415769,-75.689533
"5825",2015-01-21,2015-01-21 20:00:00,2015-01-21 21:00:00,"Jack Purcell","Central","Women Only","Gender Restricted",45.415769,-75.689533
"5826",2015-01-28,2015-01-28 20:00:00,2015-01-28 21:00:00,"Jack Purcell","Central","Women Only","Gender Restricted",45.415769,-75.689533
"5827",2015-02-04,2015-02-04 20:00:00,2015-02-04 21:00:00,"Jack Purcell","Central","Women Only","Gender Restricted",45.415769,-75.689533
"5828",2015-02-11,2015-02-11 20:00:00,2015-02-11 21:00:00,"Jack Purcell","Central","Women Only","Gender Restricted",45.415769,-75.689533
"5829",2015-02-18,2015-02-18 20:00:00,2015-02-18 21:00:00,"Jack Purcell","Central","Women Only","Gender Restricted",45.415769,-75.689533
"5830",2015-02-25,2015-02-25 20:00:00,2015-02-25 21:00:00,"Jack Purcell","Central","Women Only","Gender Restricted",45.415769,-75.689533
"5831",2015-03-04,2015-03-04 20:00:00,2015-03-04 21:00:00,"Jack Purcell","Central","Women Only","Gender Restricted",45.415769,-75.689533
"5832",2015-03-11,2015-03-11 20:00:00,2015-03-11 21:00:00,"Jack Purcell","Central","Women Only","Gender Restricted",45.415769,-75.689533
"5833",2015-03-18,2015-03-18 20:00:00,2015-03-18 21:00:00,"Jack Purcell","Central","Women Only","Gender Restricted",45.415769,-75.689533
"5834",2015-03-25,2015-03-25 20:00:00,2015-03-25 21:00:00,"Jack Purcell","Central","Women Only","Gender Restricted",45.415769,-75.689533
"5835",2015-01-24,2015-01-24 16:45:00,2015-01-24 17:45:00,"Jack Purcell","Central","Women Only Family","Gender Restricted",45.415769,-75.689533
"5836",2015-01-31,2015-01-31 16:45:00,2015-01-31 17:45:00,"Jack Purcell","Central","Women Only Family","Gender Restricted",45.415769,-75.689533
"5837",2015-02-07,2015-02-07 16:45:00,2015-02-07 17:45:00,"Jack Purcell","Central","Women Only Family","Gender Restricted",45.415769,-75.689533
"5838",2015-02-14,2015-02-14 16:45:00,2015-02-14 17:45:00,"Jack Purcell","Central","Women Only Family","Gender Restricted",45.415769,-75.689533
"5839",2015-02-21,2015-02-21 16:45:00,2015-02-21 17:45:00,"Jack Purcell","Central","Women Only Family","Gender Restricted",45.415769,-75.689533
"5840",2015-02-28,2015-02-28 16:45:00,2015-02-28 17:45:00,"Jack Purcell","Central","Women Only Family","Gender Restricted",45.415769,-75.689533
"5841",2015-03-07,2015-03-07 16:45:00,2015-03-07 17:45:00,"Jack Purcell","Central","Women Only Family","Gender Restricted",45.415769,-75.689533
"5842",2015-03-14,2015-03-14 16:45:00,2015-03-14 17:45:00,"Jack Purcell","Central","Women Only Family","Gender Restricted",45.415769,-75.689533
"5843",2015-03-21,2015-03-21 16:45:00,2015-03-21 17:45:00,"Jack Purcell","Central","Women Only Family","Gender Restricted",45.415769,-75.689533
"5844",2015-03-28,2015-03-28 16:45:00,2015-03-28 17:45:00,"Jack Purcell","Central","Women Only Family","Gender Restricted",45.415769,-75.689533
"5845",2015-01-25,2015-01-25 17:30:00,2015-01-25 18:30:00,"Jack Purcell","Central","Women Only Family","Gender Restricted",45.415769,-75.689533
"5846",2015-02-01,2015-02-01 17:30:00,2015-02-01 18:30:00,"Jack Purcell","Central","Women Only Family","Gender Restricted",45.415769,-75.689533
"5847",2015-02-08,2015-02-08 17:30:00,2015-02-08 18:30:00,"Jack Purcell","Central","Women Only Family","Gender Restricted",45.415769,-75.689533
"5848",2015-02-15,2015-02-15 17:30:00,2015-02-15 18:30:00,"Jack Purcell","Central","Women Only Family","Gender Restricted",45.415769,-75.689533
"5849",2015-02-22,2015-02-22 17:30:00,2015-02-22 18:30:00,"Jack Purcell","Central","Women Only Family","Gender Restricted",45.415769,-75.689533
"5850",2015-03-01,2015-03-01 17:30:00,2015-03-01 18:30:00,"Jack Purcell","Central","Women Only Family","Gender Restricted",45.415769,-75.689533
"5851",2015-03-08,2015-03-08 17:30:00,2015-03-08 18:30:00,"Jack Purcell","Central","Women Only Family","Gender Restricted",45.415769,-75.689533
"5852",2015-03-15,2015-03-15 17:30:00,2015-03-15 18:30:00,"Jack Purcell","Central","Women Only Family","Gender Restricted",45.415769,-75.689533
"5853",2015-03-22,2015-03-22 17:30:00,2015-03-22 18:30:00,"Jack Purcell","Central","Women Only Family","Gender Restricted",45.415769,-75.689533
"5854",2015-03-29,2015-03-29 17:30:00,2015-03-29 18:30:00,"Jack Purcell","Central","Women Only Family","Gender Restricted",45.415769,-75.689533
"5855",2015-01-26,2015-01-26 10:30:00,2015-01-26 12:00:00,"Jack Purcell","Central","With Disability","With Disability",45.415769,-75.689533
"5856",2015-02-02,2015-02-02 10:30:00,2015-02-02 12:00:00,"Jack Purcell","Central","With Disability","With Disability",45.415769,-75.689533
"5857",2015-02-09,2015-02-09 10:30:00,2015-02-09 12:00:00,"Jack Purcell","Central","With Disability","With Disability",45.415769,-75.689533
"5859",2015-02-23,2015-02-23 10:30:00,2015-02-23 12:00:00,"Jack Purcell","Central","With Disability","With Disability",45.415769,-75.689533
"5860",2015-03-02,2015-03-02 10:30:00,2015-03-02 12:00:00,"Jack Purcell","Central","With Disability","With Disability",45.415769,-75.689533
"5861",2015-03-09,2015-03-09 10:30:00,2015-03-09 12:00:00,"Jack Purcell","Central","With Disability","With Disability",45.415769,-75.689533
"5862",2015-03-16,2015-03-16 10:30:00,2015-03-16 12:00:00,"Jack Purcell","Central","With Disability","With Disability",45.415769,-75.689533
"5863",2015-03-23,2015-03-23 10:30:00,2015-03-23 12:00:00,"Jack Purcell","Central","With Disability","With Disability",45.415769,-75.689533
"5864",2015-01-21,2015-01-21 10:30:00,2015-01-21 12:00:00,"Jack Purcell","Central","With Disability","With Disability",45.415769,-75.689533
"5865",2015-01-28,2015-01-28 10:30:00,2015-01-28 12:00:00,"Jack Purcell","Central","With Disability","With Disability",45.415769,-75.689533
"5866",2015-02-04,2015-02-04 10:30:00,2015-02-04 12:00:00,"Jack Purcell","Central","With Disability","With Disability",45.415769,-75.689533
"5867",2015-02-11,2015-02-11 10:30:00,2015-02-11 12:00:00,"Jack Purcell","Central","With Disability","With Disability",45.415769,-75.689533
"5868",2015-02-18,2015-02-18 10:30:00,2015-02-18 12:00:00,"Jack Purcell","Central","With Disability","With Disability",45.415769,-75.689533
"5869",2015-02-25,2015-02-25 10:30:00,2015-02-25 12:00:00,"Jack Purcell","Central","With Disability","With Disability",45.415769,-75.689533
"5870",2015-03-04,2015-03-04 10:30:00,2015-03-04 12:00:00,"Jack Purcell","Central","With Disability","With Disability",45.415769,-75.689533
"5871",2015-03-11,2015-03-11 10:30:00,2015-03-11 12:00:00,"Jack Purcell","Central","With Disability","With Disability",45.415769,-75.689533
"5872",2015-03-18,2015-03-18 10:30:00,2015-03-18 12:00:00,"Jack Purcell","Central","With Disability","With Disability",45.415769,-75.689533
"5873",2015-03-25,2015-03-25 10:30:00,2015-03-25 12:00:00,"Jack Purcell","Central","With Disability","With Disability",45.415769,-75.689533
"5874",2015-01-23,2015-01-23 10:30:00,2015-01-23 12:00:00,"Jack Purcell","Central","With Disability","With Disability",45.415769,-75.689533
"5875",2015-01-30,2015-01-30 10:30:00,2015-01-30 12:00:00,"Jack Purcell","Central","With Disability","With Disability",45.415769,-75.689533
"5876",2015-02-06,2015-02-06 10:30:00,2015-02-06 12:00:00,"Jack Purcell","Central","With Disability","With Disability",45.415769,-75.689533
"5877",2015-02-13,2015-02-13 10:30:00,2015-02-13 12:00:00,"Jack Purcell","Central","With Disability","With Disability",45.415769,-75.689533
"5878",2015-02-20,2015-02-20 10:30:00,2015-02-20 12:00:00,"Jack Purcell","Central","With Disability","With Disability",45.415769,-75.689533
"5879",2015-02-27,2015-02-27 10:30:00,2015-02-27 12:00:00,"Jack Purcell","Central","With Disability","With Disability",45.415769,-75.689533
"5880",2015-03-06,2015-03-06 10:30:00,2015-03-06 12:00:00,"Jack Purcell","Central","With Disability","With Disability",45.415769,-75.689533
"5881",2015-03-13,2015-03-13 10:30:00,2015-03-13 12:00:00,"Jack Purcell","Central","With Disability","With Disability",45.415769,-75.689533
"5882",2015-03-20,2015-03-20 10:30:00,2015-03-20 12:00:00,"Jack Purcell","Central","With Disability","With Disability",45.415769,-75.689533
"5883",2015-03-27,2015-03-27 10:30:00,2015-03-27 12:00:00,"Jack Purcell","Central","With Disability","With Disability",45.415769,-75.689533
"5884",2015-01-22,2015-01-22 19:00:00,2015-01-22 20:00:00,"Jack Purcell","Central","With Disability","With Disability",45.415769,-75.689533
"5885",2015-01-29,2015-01-29 19:00:00,2015-01-29 20:00:00,"Jack Purcell","Central","With Disability","With Disability",45.415769,-75.689533
"5886",2015-02-05,2015-02-05 19:00:00,2015-02-05 20:00:00,"Jack Purcell","Central","With Disability","With Disability",45.415769,-75.689533
"5887",2015-02-12,2015-02-12 19:00:00,2015-02-12 20:00:00,"Jack Purcell","Central","With Disability","With Disability",45.415769,-75.689533
"5888",2015-02-19,2015-02-19 19:00:00,2015-02-19 20:00:00,"Jack Purcell","Central","With Disability","With Disability",45.415769,-75.689533
"5889",2015-02-26,2015-02-26 19:00:00,2015-02-26 20:00:00,"Jack Purcell","Central","With Disability","With Disability",45.415769,-75.689533
"5890",2015-03-05,2015-03-05 19:00:00,2015-03-05 20:00:00,"Jack Purcell","Central","With Disability","With Disability",45.415769,-75.689533
"5891",2015-03-12,2015-03-12 19:00:00,2015-03-12 20:00:00,"Jack Purcell","Central","With Disability","With Disability",45.415769,-75.689533
"5892",2015-03-19,2015-03-19 19:00:00,2015-03-19 20:00:00,"Jack Purcell","Central","With Disability","With Disability",45.415769,-75.689533
"5893",2015-03-26,2015-03-26 19:00:00,2015-03-26 20:00:00,"Jack Purcell","Central","With Disability","With Disability",45.415769,-75.689533
"5894",2015-01-25,2015-01-25 12:00:00,2015-01-25 14:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5895",2015-02-01,2015-02-01 12:00:00,2015-02-01 14:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5896",2015-02-08,2015-02-08 12:00:00,2015-02-08 14:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5897",2015-02-15,2015-02-15 12:00:00,2015-02-15 14:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5898",2015-02-22,2015-02-22 12:00:00,2015-02-22 14:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5899",2015-03-01,2015-03-01 12:00:00,2015-03-01 14:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5900",2015-03-08,2015-03-08 12:00:00,2015-03-08 14:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5901",2015-03-15,2015-03-15 12:00:00,2015-03-15 14:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5902",2015-03-22,2015-03-22 12:00:00,2015-03-22 14:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5903",2015-03-29,2015-03-29 12:00:00,2015-03-29 14:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5904",2015-01-24,2015-01-24 13:00:00,2015-01-24 14:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5905",2015-01-31,2015-01-31 13:00:00,2015-01-31 14:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5906",2015-02-07,2015-02-07 13:00:00,2015-02-07 14:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5907",2015-02-14,2015-02-14 13:00:00,2015-02-14 14:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5908",2015-02-21,2015-02-21 13:00:00,2015-02-21 14:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5909",2015-02-28,2015-02-28 13:00:00,2015-02-28 14:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5910",2015-03-07,2015-03-07 13:00:00,2015-03-07 14:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5911",2015-03-14,2015-03-14 13:00:00,2015-03-14 14:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5912",2015-03-21,2015-03-21 13:00:00,2015-03-21 14:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5913",2015-03-28,2015-03-28 13:00:00,2015-03-28 14:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5914",2015-01-20,2015-01-20 15:00:00,2015-01-20 17:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5915",2015-01-27,2015-01-27 15:00:00,2015-01-27 17:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5916",2015-02-03,2015-02-03 15:00:00,2015-02-03 17:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5917",2015-02-10,2015-02-10 15:00:00,2015-02-10 17:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5918",2015-02-17,2015-02-17 15:00:00,2015-02-17 17:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5919",2015-02-24,2015-02-24 15:00:00,2015-02-24 17:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5920",2015-03-03,2015-03-03 15:00:00,2015-03-03 17:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5921",2015-03-10,2015-03-10 15:00:00,2015-03-10 17:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5922",2015-03-17,2015-03-17 15:00:00,2015-03-17 17:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5923",2015-03-24,2015-03-24 15:00:00,2015-03-24 17:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5924",2015-01-22,2015-01-22 15:00:00,2015-01-22 17:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5925",2015-01-29,2015-01-29 15:00:00,2015-01-29 17:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5926",2015-02-05,2015-02-05 15:00:00,2015-02-05 17:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5927",2015-02-12,2015-02-12 15:00:00,2015-02-12 17:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5928",2015-02-19,2015-02-19 15:00:00,2015-02-19 17:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5929",2015-02-26,2015-02-26 15:00:00,2015-02-26 17:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5930",2015-03-05,2015-03-05 15:00:00,2015-03-05 17:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5931",2015-03-12,2015-03-12 15:00:00,2015-03-12 17:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5932",2015-03-19,2015-03-19 15:00:00,2015-03-19 17:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5933",2015-03-26,2015-03-26 15:00:00,2015-03-26 17:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5934",2015-01-22,2015-01-22 17:00:00,2015-01-22 18:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5935",2015-01-29,2015-01-29 17:00:00,2015-01-29 18:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5936",2015-02-05,2015-02-05 17:00:00,2015-02-05 18:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5937",2015-02-12,2015-02-12 17:00:00,2015-02-12 18:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5938",2015-02-19,2015-02-19 17:00:00,2015-02-19 18:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5939",2015-02-26,2015-02-26 17:00:00,2015-02-26 18:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5940",2015-03-05,2015-03-05 17:00:00,2015-03-05 18:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5941",2015-03-12,2015-03-12 17:00:00,2015-03-12 18:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5942",2015-03-19,2015-03-19 17:00:00,2015-03-19 18:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5943",2015-03-26,2015-03-26 17:00:00,2015-03-26 18:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5944",2015-01-26,2015-01-26 18:00:00,2015-01-26 19:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5945",2015-02-02,2015-02-02 18:00:00,2015-02-02 19:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5946",2015-02-09,2015-02-09 18:00:00,2015-02-09 19:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5948",2015-02-23,2015-02-23 18:00:00,2015-02-23 19:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5949",2015-03-02,2015-03-02 18:00:00,2015-03-02 19:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5950",2015-03-09,2015-03-09 18:00:00,2015-03-09 19:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5951",2015-03-16,2015-03-16 18:00:00,2015-03-16 19:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5952",2015-03-23,2015-03-23 18:00:00,2015-03-23 19:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5953",2015-01-21,2015-01-21 18:00:00,2015-01-21 19:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5954",2015-01-28,2015-01-28 18:00:00,2015-01-28 19:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5955",2015-02-04,2015-02-04 18:00:00,2015-02-04 19:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5956",2015-02-11,2015-02-11 18:00:00,2015-02-11 19:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5957",2015-02-18,2015-02-18 18:00:00,2015-02-18 19:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5958",2015-02-25,2015-02-25 18:00:00,2015-02-25 19:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5959",2015-03-04,2015-03-04 18:00:00,2015-03-04 19:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5960",2015-03-11,2015-03-11 18:00:00,2015-03-11 19:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
